Customer_ID,Age,Gender,Income,Customer_Segment,Product_Category,Product_Brand,Product_Type,products,Amount,Total_Amount,Total_Purchases,Feedback,Ratings,Date,Year,Month,Time,product_description,quality_score,weighted_score,feedback_count,is_new,Excellent,Good,Average,Bad,Excellent_pct,Good_pct,Average_pct,Bad_pct,enhanced_description
93610.0,21.0,Female,Medium,Regular,Home Decor,Bed Bath & Beyond,Bedding,Comforter,113.4521781,340.3565342,3.0,Bad,1.0,10/20/2023,2023.0,October,23:13:03,Comforter. Brand: Bed Bath & Beyond. Type: Bedding. Category: Home Decor. Price: 113.45,0.25,0.04407285859722052,1,True,0,0,0,1,0.0,0.0,0.0,1.0,"Product: Comforter. Brand: Bed Bath & Beyond. Type: Bedding. Category: Home Decor. Price: 113.45. Customer feedback: 0 Excellent, 0 Good, 0 Average, 1 Bad reviews. Overall quality score: 0.25/1.0. Category: Home Decor. Price: 113.45"
91189.0,21.0,Male,Medium,Regular,Clothing,Zara,Dress,Wrap dress,261.875221,2356.876989,9.0,Good,4.0,10/19/2023,2023.0,October,13:38:24,Wrap dress. Brand: Zara. Type: Dress. Category: Clothing. Price: 261.88,0.75,0.13221857579166157,1,True,0,1,0,0,0.0,1.0,0.0,0.0,"Product: Wrap dress. Brand: Zara. Type: Dress. Category: Clothing. Price: 261.88. Customer feedback: 0 Excellent, 1 Good, 0 Average, 0 Bad reviews. Overall quality score: 0.75/1.0. Category: Clothing. Price: 261.88"
90615.0,21.0,Female,Medium,Regular,Electronics,Sony,Headphones,Gaming headphones,105.1767602,946.5908416,9.0,Bad,1.0,8/30/2023,2023.0,August,11:45:28,Gaming headphones. Brand: Sony. Type: Headphones. Category: Electronics. Price: 105.18,0.25,0.04407285859722052,1,True,0,0,0,1,0.0,0.0,0.0,1.0,"Product: Gaming headphones. Brand: Sony. Type: Headphones. Category: Electronics. Price: 105.18. Customer feedback: 0 Excellent, 0 Good, 0 Average, 1 Bad reviews. Overall quality score: 0.25/1.0. Category: Electronics. Price: 105.18"
63169.0,21.0,Male,Medium,Regular,Books,Random House,Non-Fiction,Business,221.8296303,887.3185213,4.0,Average,2.0,7/13/2023,2023.0,July,11:20:28,Business. Brand: Random House. Type: Non-Fiction. Category: Books. Price: 221.83,0.5,0.08814571719444105,1,True,0,0,1,0,0.0,0.0,1.0,0.0,"Product: Business. Brand: Random House. Type: Non-Fiction. Category: Books. Price: 221.83. Customer feedback: 0 Excellent, 0 Good, 1 Average, 0 Bad reviews. Overall quality score: 0.50/1.0. Category: Books. Price: 221.83"
21166.0,21.0,Female,Medium,Regular,Books,Penguin Books,Children's,Sports equipment,173.5086136,867.5430678,5.0,Good,3.0,3/7/2023,2023.0,March,2:18:41,Sports equipment. Brand: Penguin Books. Type: Children's. Category: Books. Price: 173.51,0.75,0.13221857579166157,1,True,0,1,0,0,0.0,1.0,0.0,0.0,"Product: Sports equipment. Brand: Penguin Books. Type: Children's. Category: Books. Price: 173.51. Customer feedback: 0 Excellent, 1 Good, 0 Average, 0 Bad reviews. Overall quality score: 0.75/1.0. Category: Books. Price: 173.51"
30308.0,21.0,Male,Medium,Regular,Clothing,Nike,Shoes,High heels,36.09818608,324.8836747,9.0,Average,2.0,12/17/2023,2023.0,December,7:38:21,High heels. Brand: Nike. Type: Shoes. Category: Clothing. Price: 36.1,0.5,0.08814571719444105,1,True,0,0,1,0,0.0,0.0,1.0,0.0,"Product: High heels. Brand: Nike. Type: Shoes. Category: Clothing. Price: 36.1. Customer feedback: 0 Excellent, 0 Good, 1 Average, 0 Bad reviews. Overall quality score: 0.50/1.0. Category: Clothing. Price: 36.10"
56901.0,21.0,Male,Medium,Regular,Electronics,Samsung,Television,LED TV,290.1087422,1740.652453,6.0,Average,2.0,5/29/2023,2023.0,May,23:41:47,LED TV. Brand: Samsung. Type: Television. Category: Electronics. Price: 290.11,0.5,0.08814571719444105,1,True,0,0,1,0,0.0,0.0,1.0,0.0,"Product: LED TV. Brand: Samsung. Type: Television. Category: Electronics. Price: 290.11. Customer feedback: 0 Excellent, 0 Good, 1 Average, 0 Bad reviews. Overall quality score: 0.50/1.0. Category: Electronics. Price: 290.11"
67564.0,21.0,Male,Medium,Regular,Home Decor,Home Depot,Furniture,Nightstand,435.1765379,435.1765379,1.0,Good,4.0,3/24/2023,2023.0,March,1:32:08,Nightstand. Brand: Home Depot. Type: Furniture. Category: Home Decor. Price: 435.18,0.75,0.13221857579166157,1,True,0,1,0,0,0.0,1.0,0.0,0.0,"Product: Nightstand. Brand: Home Depot. Type: Furniture. Category: Home Decor. Price: 435.18. Customer feedback: 0 Excellent, 1 Good, 0 Average, 0 Bad reviews. Overall quality score: 0.75/1.0. Category: Home Decor. Price: 435.18"
93261.0,21.0,Female,Medium,Regular,Home Decor,Bed Bath & Beyond,Bathroom,Towel rack,121.2834378,606.4171889,5.0,Average,2.0,10/19/2023,2023.0,October,9:48:30,Towel rack. Brand: Bed Bath & Beyond. Type: Bathroom. Category: Home Decor. Price: 121.28,0.5,0.08814571719444105,1,True,0,0,1,0,0.0,0.0,1.0,0.0,"Product: Towel rack. Brand: Bed Bath & Beyond. Type: Bathroom. Category: Home Decor. Price: 121.28. Customer feedback: 0 Excellent, 0 Good, 1 Average, 0 Bad reviews. Overall quality score: 0.50/1.0. Category: Home Decor. Price: 121.28"
66748.0,21.0,Female,Medium,Regular,Clothing,Nike,Shoes,Flip flops,430.7425601,1722.97024,4.0,Excellent,5.0,1/7/2024,2024.0,January,14:15:48,Flip flops. Brand: Nike. Type: Shoes. Category: Clothing. Price: 430.74,1.0,0.1762914343888821,1,True,1,0,0,0,1.0,0.0,0.0,0.0,"Product: Flip flops. Brand: Nike. Type: Shoes. Category: Clothing. Price: 430.74. Customer feedback: 1 Excellent, 0 Good, 0 Average, 0 Bad reviews. Overall quality score: 1.00/1.0. Category: Clothing. Price: 430.74"
10089.0,21.0,Male,Medium,Regular,Home Decor,IKEA,Lighting,Pendant lights,224.0268225,672.0804675,3.0,Excellent,5.0,5/9/2023,2023.0,May,3:03:33,Pendant lights. Brand: IKEA. Type: Lighting. Category: Home Decor. Price: 224.03,1.0,0.1762914343888821,1,True,1,0,0,0,1.0,0.0,0.0,0.0,"Product: Pendant lights. Brand: IKEA. Type: Lighting. Category: Home Decor. Price: 224.03. Customer feedback: 1 Excellent, 0 Good, 0 Average, 0 Bad reviews. Overall quality score: 1.00/1.0. Category: Home Decor. Price: 224.03"
55426.0,21.0,Male,Medium,Regular,Home Decor,Bed Bath & Beyond,Bedding,Throw pillow,345.8652528,345.8652528,1.0,Bad,1.0,10/9/2023,2023.0,October,10:57:03,Throw pillow. Brand: Bed Bath & Beyond. Type: Bedding. Category: Home Decor. Price: 345.87,0.25,0.04407285859722052,1,True,0,0,0,1,0.0,0.0,0.0,1.0,"Product: Throw pillow. Brand: Bed Bath & Beyond. Type: Bedding. Category: Home Decor. Price: 345.87. Customer feedback: 0 Excellent, 0 Good, 0 Average, 1 Bad reviews. Overall quality score: 0.25/1.0. Category: Home Decor. Price: 345.87"
20241.0,21.0,Male,Medium,Regular,Grocery,Coca-Cola,Water,Artesian water,12.52208298,25.04416596,2.0,Good,4.0,4/16/2023,2023.0,April,3:41:59,Artesian water. Brand: Coca-Cola. Type: Water. Category: Grocery. Price: 12.52,0.75,0.13221857579166157,1,True,0,1,0,0,0.0,1.0,0.0,0.0,"Product: Artesian water. Brand: Coca-Cola. Type: Water. Category: Grocery. Price: 12.52. Customer feedback: 0 Excellent, 1 Good, 0 Average, 0 Bad reviews. Overall quality score: 0.75/1.0. Category: Grocery. Price: 12.52"
28733.0,21.0,Male,Medium,Regular,Electronics,Sony,Smartphone,Sony Xperia,327.165665,2617.32532,8.0,Bad,1.0,8/23/2023,2023.0,August,0:05:43,Sony Xperia. Brand: Sony. Type: Smartphone. Category: Electronics. Price: 327.17,0.25,0.04407285859722052,1,True,0,0,0,1,0.0,0.0,0.0,1.0,"Product: Sony Xperia. Brand: Sony. Type: Smartphone. Category: Electronics. Price: 327.17. Customer feedback: 0 Excellent, 0 Good, 0 Average, 1 Bad reviews. Overall quality score: 0.25/1.0. Category: Electronics. Price: 327.17"
50280.0,21.0,Female,Medium,Regular,Books,HarperCollins,Fiction,Adventure,217.8867838,653.6603513,3.0,Good,4.0,11/8/2023,2023.0,November,12:52:38,Adventure. Brand: HarperCollins. Type: Fiction. Category: Books. Price: 217.89,0.75,0.13221857579166157,1,True,0,1,0,0,0.0,1.0,0.0,0.0,"Product: Adventure. Brand: HarperCollins. Type: Fiction. Category: Books. Price: 217.89. Customer feedback: 0 Excellent, 1 Good, 0 Average, 0 Bad reviews. Overall quality score: 0.75/1.0. Category: Books. Price: 217.89"
12588.0,21.0,Male,Medium,Regular,Clothing,Zara,Shirt,Henley shirt,425.9087186,1703.634875,4.0,Excellent,4.0,5/26/2023,2023.0,May,12:34:35,Henley shirt. Brand: Zara. Type: Shirt. Category: Clothing. Price: 425.91,1.0,0.1762914343888821,1,True,1,0,0,0,1.0,0.0,0.0,0.0,"Product: Henley shirt. Brand: Zara. Type: Shirt. Category: Clothing. Price: 425.91. Customer feedback: 1 Excellent, 0 Good, 0 Average, 0 Bad reviews. Overall quality score: 1.00/1.0. Category: Clothing. Price: 425.91"
76227.0,21.0,Female,Medium,Regular,Books,Penguin Books,Non-Fiction,Self-help,480.8993304,961.7986609,2.0,Good,4.0,1/29/2024,2024.0,January,17:18:13,Self-help. Brand: Penguin Books. Type: Non-Fiction. Category: Books. Price: 480.9,0.75,0.13221857579166157,1,True,0,1,0,0,0.0,1.0,0.0,0.0,"Product: Self-help. Brand: Penguin Books. Type: Non-Fiction. Category: Books. Price: 480.9. Customer feedback: 0 Excellent, 1 Good, 0 Average, 0 Bad reviews. Overall quality score: 0.75/1.0. Category: Books. Price: 480.90"
17745.0,21.0,Male,Medium,Regular,Electronics,Samsung,Smartphone,Samsung Galaxy,446.3978046,3571.182437,8.0,Good,3.0,3/10/2023,2023.0,March,21:59:35,Samsung Galaxy. Brand: Samsung. Type: Smartphone. Category: Electronics. Price: 446.4,0.75,0.13221857579166157,1,True,0,1,0,0,0.0,1.0,0.0,0.0,"Product: Samsung Galaxy. Brand: Samsung. Type: Smartphone. Category: Electronics. Price: 446.4. Customer feedback: 0 Excellent, 1 Good, 0 Average, 0 Bad reviews. Overall quality score: 0.75/1.0. Category: Electronics. Price: 446.40"
85391.0,21.0,Female,Medium,Regular,Electronics,Sony,Smartphone,iPhone,499.0161615,499.0161615,1.0,Good,4.0,10/28/2023,2023.0,October,23:10:10,iPhone. Brand: Sony. Type: Smartphone. Category: Electronics. Price: 499.02,0.75,0.13221857579166157,1,True,0,1,0,0,0.0,1.0,0.0,0.0,"Product: iPhone. Brand: Sony. Type: Smartphone. Category: Electronics. Price: 499.02. Customer feedback: 0 Excellent, 1 Good, 0 Average, 0 Bad reviews. Overall quality score: 0.75/1.0. Category: Electronics. Price: 499.02"
43837.0,21.0,Female,Medium,Regular,Clothing,Nike,Shorts,Cycling shorts,105.2784423,631.6706539,6.0,Bad,1.0,10/14/2023,2023.0,October,9:50:24,Cycling shorts. Brand: Nike. Type: Shorts. Category: Clothing. Price: 105.28,0.25,0.04407285859722052,1,True,0,0,0,1,0.0,0.0,0.0,1.0,"Product: Cycling shorts. Brand: Nike. Type: Shorts. Category: Clothing. Price: 105.28. Customer feedback: 0 Excellent, 0 Good, 0 Average, 1 Bad reviews. Overall quality score: 0.25/1.0. Category: Clothing. Price: 105.28"
96650.0,21.0,Male,Medium,Regular,Grocery,Nestle,Snacks,Beef jerky,135.2306644,946.6146506,7.0,Average,2.0,9/6/2023,2023.0,September,13:16:12,Beef jerky. Brand: Nestle. Type: Snacks. Category: Grocery. Price: 135.23,0.5,0.08814571719444105,1,True,0,0,1,0,0.0,0.0,1.0,0.0,"Product: Beef jerky. Brand: Nestle. Type: Snacks. Category: Grocery. Price: 135.23. Customer feedback: 0 Excellent, 0 Good, 1 Average, 0 Bad reviews. Overall quality score: 0.50/1.0. Category: Grocery. Price: 135.23"
12700.0,21.0,Female,Medium,Regular,Grocery,Nestle,Coffee,Mocha,261.9621862,2619.621862,10.0,Average,2.0,1/30/2024,2024.0,January,2:27:11,Mocha. Brand: Nestle. Type: Coffee. Category: Grocery. Price: 261.96,0.5,0.08814571719444105,1,True,0,0,1,0,0.0,0.0,1.0,0.0,"Product: Mocha. Brand: Nestle. Type: Coffee. Category: Grocery. Price: 261.96. Customer feedback: 0 Excellent, 0 Good, 1 Average, 0 Bad reviews. Overall quality score: 0.50/1.0. Category: Grocery. Price: 261.96"
74336.0,21.0,Male,Medium,Regular,Home Decor,Home Depot,Furniture,Coffee table,335.593919,671.187838,2.0,Good,4.0,9/16/2023,2023.0,September,12:49:07,Coffee table. Brand: Home Depot. Type: Furniture. Category: Home Decor. Price: 335.59,0.75,0.13221857579166157,1,True,0,1,0,0,0.0,1.0,0.0,0.0,"Product: Coffee table. Brand: Home Depot. Type: Furniture. Category: Home Decor. Price: 335.59. Customer feedback: 0 Excellent, 1 Good, 0 Average, 0 Bad reviews. Overall quality score: 0.75/1.0. Category: Home Decor. Price: 335.59"
39348.0,21.0,Male,Medium,Regular,Home Decor,Bed Bath & Beyond,Kitchen,Stove,460.7741114,460.7741114,1.0,Excellent,5.0,6/18/2023,2023.0,June,1:07:13,Stove. Brand: Bed Bath & Beyond. Type: Kitchen. Category: Home Decor. Price: 460.77,1.0,0.1762914343888821,1,True,1,0,0,0,1.0,0.0,0.0,0.0,"Product: Stove. Brand: Bed Bath & Beyond. Type: Kitchen. Category: Home Decor. Price: 460.77. Customer feedback: 1 Excellent, 0 Good, 0 Average, 0 Bad reviews. Overall quality score: 1.00/1.0. Category: Home Decor. Price: 460.77"
81060.0,21.0,Female,Medium,Regular,Clothing,Zara,Jeans,Flare jeans,37.08301054,185.4150527,5.0,Bad,1.0,11/5/2023,2023.0,November,15:16:27,Flare jeans. Brand: Zara. Type: Jeans. Category: Clothing. Price: 37.08,0.25,0.04407285859722052,1,True,0,0,0,1,0.0,0.0,0.0,1.0,"Product: Flare jeans. Brand: Zara. Type: Jeans. Category: Clothing. Price: 37.08. Customer feedback: 0 Excellent, 0 Good, 0 Average, 1 Bad reviews. Overall quality score: 0.25/1.0. Category: Clothing. Price: 37.08"
12409.0,21.0,Male,Medium,Regular,Clothing,Zara,Jeans,Bootcut jeans,148.6129911,1486.129911,10.0,Average,2.0,5/19/2023,2023.0,May,3:43:38,Bootcut jeans. Brand: Zara. Type: Jeans. Category: Clothing. Price: 148.61,0.5,0.08814571719444105,1,True,0,0,1,0,0.0,0.0,1.0,0.0,"Product: Bootcut jeans. Brand: Zara. Type: Jeans. Category: Clothing. Price: 148.61. Customer feedback: 0 Excellent, 0 Good, 1 Average, 0 Bad reviews. Overall quality score: 0.50/1.0. Category: Clothing. Price: 148.61"
10915.0,21.0,Female,Medium,Regular,Grocery,Pepsi,Soft Drink,Ginger ale,318.316467,636.6329341,2.0,Excellent,5.0,7/18/2023,2023.0,July,2:40:48,Ginger ale. Brand: Pepsi. Type: Soft Drink. Category: Grocery. Price: 318.32,1.0,0.1762914343888821,1,True,1,0,0,0,1.0,0.0,0.0,0.0,"Product: Ginger ale. Brand: Pepsi. Type: Soft Drink. Category: Grocery. Price: 318.32. Customer feedback: 1 Excellent, 0 Good, 0 Average, 0 Bad reviews. Overall quality score: 1.00/1.0. Category: Grocery. Price: 318.32"
78132.0,21.0,Female,Medium,Regular,Clothing,Nike,T-shirt,Scoop neck tee,135.496267,135.496267,1.0,Bad,1.0,7/6/2023,2023.0,July,19:36:02,Scoop neck tee. Brand: Nike. Type: T-shirt. Category: Clothing. Price: 135.5,0.25,0.04407285859722052,1,True,0,0,0,1,0.0,0.0,0.0,1.0,"Product: Scoop neck tee. Brand: Nike. Type: T-shirt. Category: Clothing. Price: 135.5. Customer feedback: 0 Excellent, 0 Good, 0 Average, 1 Bad reviews. Overall quality score: 0.25/1.0. Category: Clothing. Price: 135.50"
94144.0,21.0,Female,Medium,Regular,Grocery,Coca-Cola,Water,Spring water,494.7258646,4947.258646,10.0,Excellent,5.0,12/31/2023,2023.0,December,22:51:27,Spring water. Brand: Coca-Cola. Type: Water. Category: Grocery. Price: 494.73,1.0,0.1762914343888821,1,True,1,0,0,0,1.0,0.0,0.0,0.0,"Product: Spring water. Brand: Coca-Cola. Type: Water. Category: Grocery. Price: 494.73. Customer feedback: 1 Excellent, 0 Good, 0 Average, 0 Bad reviews. Overall quality score: 1.00/1.0. Category: Grocery. Price: 494.73"
13119.0,21.0,Male,Medium,Regular,Grocery,Nestle,Snacks,Trail mix,197.2066554,394.4133109,2.0,Good,3.0,4/2/2023,2023.0,April,17:10:51,Trail mix. Brand: Nestle. Type: Snacks. Category: Grocery. Price: 197.21,0.75,0.13221857579166157,1,True,0,1,0,0,0.0,1.0,0.0,0.0,"Product: Trail mix. Brand: Nestle. Type: Snacks. Category: Grocery. Price: 197.21. Customer feedback: 0 Excellent, 1 Good, 0 Average, 0 Bad reviews. Overall quality score: 0.75/1.0. Category: Grocery. Price: 197.21"
36623.0,21.0,Male,Medium,Regular,Clothing,Adidas,Jacket,Trench coat,476.058905,952.11781,2.0,Excellent,4.0,6/25/2023,2023.0,June,18:17:27,Trench coat. Brand: Adidas. Type: Jacket. Category: Clothing. Price: 476.06,1.0,0.1762914343888821,1,True,1,0,0,0,1.0,0.0,0.0,0.0,"Product: Trench coat. Brand: Adidas. Type: Jacket. Category: Clothing. Price: 476.06. Customer feedback: 1 Excellent, 0 Good, 0 Average, 0 Bad reviews. Overall quality score: 1.00/1.0. Category: Clothing. Price: 476.06"
93192.0,21.0,Female,Medium,Regular,Grocery,Nestle,Snacks,Trail mix,232.5435729,1395.261437,6.0,Good,3.0,10/23/2023,2023.0,October,22:48:16,Trail mix. Brand: Nestle. Type: Snacks. Category: Grocery. Price: 232.54,0.75,0.13221857579166157,1,True,0,1,0,0,0.0,1.0,0.0,0.0,"Product: Trail mix. Brand: Nestle. Type: Snacks. Category: Grocery. Price: 232.54. Customer feedback: 0 Excellent, 1 Good, 0 Average, 0 Bad reviews. Overall quality score: 0.75/1.0. Category: Grocery. Price: 232.54"
99112.0,21.0,Male,Medium,Regular,Books,HarperCollins,Thriller,Psychological thriller,311.49641,1557.48205,5.0,Bad,1.0,2/7/2024,2024.0,February,16:50:24,Psychological thriller. Brand: HarperCollins. Type: Thriller. Category: Books. Price: 311.5,0.25,0.04407285859722052,1,True,0,0,0,1,0.0,0.0,0.0,1.0,"Product: Psychological thriller. Brand: HarperCollins. Type: Thriller. Category: Books. Price: 311.5. Customer feedback: 0 Excellent, 0 Good, 0 Average, 1 Bad reviews. Overall quality score: 0.25/1.0. Category: Books. Price: 311.50"
22975.0,21.0,Male,Medium,Regular,Grocery,Pepsi,Juice,Apple juice,39.7378563,158.9514252,4.0,Average,2.0,6/28/2023,2023.0,June,12:04:39,Apple juice. Brand: Pepsi. Type: Juice. Category: Grocery. Price: 39.74,0.5,0.08814571719444105,1,True,0,0,1,0,0.0,0.0,1.0,0.0,"Product: Apple juice. Brand: Pepsi. Type: Juice. Category: Grocery. Price: 39.74. Customer feedback: 0 Excellent, 0 Good, 1 Average, 0 Bad reviews. Overall quality score: 0.50/1.0. Category: Grocery. Price: 39.74"
40606.0,21.0,Male,Medium,Regular,Clothing,Adidas,Shoes,Sandals,293.5780524,293.5780524,1.0,Bad,1.0,10/9/2023,2023.0,October,9:40:20,Sandals. Brand: Adidas. Type: Shoes. Category: Clothing. Price: 293.58,0.25,0.04407285859722052,1,True,0,0,0,1,0.0,0.0,0.0,1.0,"Product: Sandals. Brand: Adidas. Type: Shoes. Category: Clothing. Price: 293.58. Customer feedback: 0 Excellent, 0 Good, 0 Average, 1 Bad reviews. Overall quality score: 0.25/1.0. Category: Clothing. Price: 293.58"
62565.0,21.0,Male,Medium,Regular,Home Decor,Home Depot,Decorations,Picture frames,308.0776902,2464.621521,8.0,Good,4.0,3/21/2023,2023.0,March,22:49:50,Picture frames. Brand: Home Depot. Type: Decorations. Category: Home Decor. Price: 308.08,0.75,0.13221857579166157,1,True,0,1,0,0,0.0,1.0,0.0,0.0,"Product: Picture frames. Brand: Home Depot. Type: Decorations. Category: Home Decor. Price: 308.08. Customer feedback: 0 Excellent, 1 Good, 0 Average, 0 Bad reviews. Overall quality score: 0.75/1.0. Category: Home Decor. Price: 308.08"
67020.0,21.0,Male,Medium,Regular,Books,Penguin Books,Fiction,Mystery,27.19331779,81.57995338,3.0,Good,4.0,6/13/2023,2023.0,June,20:12:34,Mystery. Brand: Penguin Books. Type: Fiction. Category: Books. Price: 27.19,0.75,0.13221857579166157,1,True,0,1,0,0,0.0,1.0,0.0,0.0,"Product: Mystery. Brand: Penguin Books. Type: Fiction. Category: Books. Price: 27.19. Customer feedback: 0 Excellent, 1 Good, 0 Average, 0 Bad reviews. Overall quality score: 0.75/1.0. Category: Books. Price: 27.19"
44622.0,21.0,Male,Medium,Regular,Grocery,Coca-Cola,Soft Drink,Grape soda,271.2312467,2712.312467,10.0,Average,2.0,4/23/2023,2023.0,April,9:11:42,Grape soda. Brand: Coca-Cola. Type: Soft Drink. Category: Grocery. Price: 271.23,0.5,0.08814571719444105,1,True,0,0,1,0,0.0,0.0,1.0,0.0,"Product: Grape soda. Brand: Coca-Cola. Type: Soft Drink. Category: Grocery. Price: 271.23. Customer feedback: 0 Excellent, 0 Good, 1 Average, 0 Bad reviews. Overall quality score: 0.50/1.0. Category: Grocery. Price: 271.23"
23873.0,21.0,Female,Medium,Regular,Clothing,Adidas,T-shirt,Plain tee,90.27963444,180.5592689,2.0,Excellent,5.0,9/17/2023,2023.0,September,21:06:00,Plain tee. Brand: Adidas. Type: T-shirt. Category: Clothing. Price: 90.28,1.0,0.1762914343888821,1,True,1,0,0,0,1.0,0.0,0.0,0.0,"Product: Plain tee. Brand: Adidas. Type: T-shirt. Category: Clothing. Price: 90.28. Customer feedback: 1 Excellent, 0 Good, 0 Average, 0 Bad reviews. Overall quality score: 1.00/1.0. Category: Clothing. Price: 90.28"
18686.0,21.0,Female,Medium,Regular,Books,Penguin Books,Children's,Toys,141.8490611,992.943428,7.0,Excellent,5.0,2/23/2024,2024.0,February,22:53:22,Toys. Brand: Penguin Books. Type: Children's. Category: Books. Price: 141.85,1.0,0.1762914343888821,1,True,1,0,0,0,1.0,0.0,0.0,0.0,"Product: Toys. Brand: Penguin Books. Type: Children's. Category: Books. Price: 141.85. Customer feedback: 1 Excellent, 0 Good, 0 Average, 0 Bad reviews. Overall quality score: 1.00/1.0. Category: Books. Price: 141.85"
90858.0,21.0,Male,Medium,Regular,Electronics,Sony,Headphones,Sports headphones,16.47144227,32.94288455,2.0,Excellent,4.0,5/6/2023,2023.0,May,10:34:18,Sports headphones. Brand: Sony. Type: Headphones. Category: Electronics. Price: 16.47,1.0,0.1762914343888821,1,True,1,0,0,0,1.0,0.0,0.0,0.0,"Product: Sports headphones. Brand: Sony. Type: Headphones. Category: Electronics. Price: 16.47. Customer feedback: 1 Excellent, 0 Good, 0 Average, 0 Bad reviews. Overall quality score: 1.00/1.0. Category: Electronics. Price: 16.47"
60972.0,21.0,Male,Medium,Regular,Grocery,Nestle,Chocolate,Chocolate fondue,136.6730781,683.3653906,5.0,Average,2.0,4/6/2023,2023.0,April,12:14:21,Chocolate fondue. Brand: Nestle. Type: Chocolate. Category: Grocery. Price: 136.67,0.5,0.08814571719444105,1,True,0,0,1,0,0.0,0.0,1.0,0.0,"Product: Chocolate fondue. Brand: Nestle. Type: Chocolate. Category: Grocery. Price: 136.67. Customer feedback: 0 Excellent, 0 Good, 1 Average, 0 Bad reviews. Overall quality score: 0.50/1.0. Category: Grocery. Price: 136.67"
50532.0,21.0,Male,Medium,Regular,Home Decor,IKEA,Lighting,Wall sconces,18.94991239,18.94991239,1.0,Average,2.0,1/3/2024,2024.0,January,11:33:58,Wall sconces. Brand: IKEA. Type: Lighting. Category: Home Decor. Price: 18.95,0.5,0.08814571719444105,1,True,0,0,1,0,0.0,0.0,1.0,0.0,"Product: Wall sconces. Brand: IKEA. Type: Lighting. Category: Home Decor. Price: 18.95. Customer feedback: 0 Excellent, 0 Good, 1 Average, 0 Bad reviews. Overall quality score: 0.50/1.0. Category: Home Decor. Price: 18.95"
54127.0,21.0,Male,Medium,Regular,Clothing,Adidas,Jacket,Trench coat,294.8868907,294.8868907,1.0,Good,4.0,10/30/2023,2023.0,October,11:31:38,Trench coat. Brand: Adidas. Type: Jacket. Category: Clothing. Price: 294.89,0.75,0.13221857579166157,1,True,0,1,0,0,0.0,1.0,0.0,0.0,"Product: Trench coat. Brand: Adidas. Type: Jacket. Category: Clothing. Price: 294.89. Customer feedback: 0 Excellent, 1 Good, 0 Average, 0 Bad reviews. Overall quality score: 0.75/1.0. Category: Clothing. Price: 294.89"
94619.0,21.0,Male,Medium,Regular,Books,Penguin Books,Non-Fiction,Self-help,156.8148097,1254.518477,8.0,Good,4.0,12/4/2023,2023.0,December,4:18:47,Self-help. Brand: Penguin Books. Type: Non-Fiction. Category: Books. Price: 156.81,0.75,0.13221857579166157,1,True,0,1,0,0,0.0,1.0,0.0,0.0,"Product: Self-help. Brand: Penguin Books. Type: Non-Fiction. Category: Books. Price: 156.81. Customer feedback: 0 Excellent, 1 Good, 0 Average, 0 Bad reviews. Overall quality score: 0.75/1.0. Category: Books. Price: 156.81"
80883.0,21.0,Male,Medium,Regular,Books,Random House,Fiction,Literary fiction,461.3745458,4613.745458,10.0,Average,2.0,9/30/2023,2023.0,September,18:38:55,Literary fiction. Brand: Random House. Type: Fiction. Category: Books. Price: 461.37,0.5,0.08814571719444105,1,True,0,0,1,0,0.0,0.0,1.0,0.0,"Product: Literary fiction. Brand: Random House. Type: Fiction. Category: Books. Price: 461.37. Customer feedback: 0 Excellent, 0 Good, 1 Average, 0 Bad reviews. Overall quality score: 0.50/1.0. Category: Books. Price: 461.37"
45803.0,21.0,Male,Medium,Regular,Books,Random House,Non-Fiction,Science,449.187952,4491.87952,10.0,Excellent,4.0,2/3/2024,2024.0,February,19:53:28,Science. Brand: Random House. Type: Non-Fiction. Category: Books. Price: 449.19,1.0,0.1762914343888821,1,True,1,0,0,0,1.0,0.0,0.0,0.0,"Product: Science. Brand: Random House. Type: Non-Fiction. Category: Books. Price: 449.19. Customer feedback: 1 Excellent, 0 Good, 0 Average, 0 Bad reviews. Overall quality score: 1.00/1.0. Category: Books. Price: 449.19"
17285.0,21.0,Female,Medium,Regular,Home Decor,Home Depot,Furniture,Dining table,438.806088,877.6121761,2.0,Average,2.0,4/19/2023,2023.0,April,12:31:01,Dining table. Brand: Home Depot. Type: Furniture. Category: Home Decor. Price: 438.81,0.5,0.08814571719444105,1,True,0,0,1,0,0.0,0.0,1.0,0.0,"Product: Dining table. Brand: Home Depot. Type: Furniture. Category: Home Decor. Price: 438.81. Customer feedback: 0 Excellent, 0 Good, 1 Average, 0 Bad reviews. Overall quality score: 0.50/1.0. Category: Home Decor. Price: 438.81"
65538.0,21.0,Male,Medium,Regular,Grocery,Nestle,Snacks,Trail mix,141.3570959,706.7854796,5.0,Bad,1.0,10/20/2023,2023.0,October,4:51:28,Trail mix. Brand: Nestle. Type: Snacks. Category: Grocery. Price: 141.36,0.25,0.04407285859722052,1,True,0,0,0,1,0.0,0.0,0.0,1.0,"Product: Trail mix. Brand: Nestle. Type: Snacks. Category: Grocery. Price: 141.36. Customer feedback: 0 Excellent, 0 Good, 0 Average, 1 Bad reviews. Overall quality score: 0.25/1.0. Category: Grocery. Price: 141.36"
